# matchedfilter GPU COST table -- budget-aware relative costs
# format cost-fd-pairs-v1
# device  AMD Radeon 8060S Graphics (RADV GFX1151)
# commit  b25d6a8
# Profiles: [-2.3333333333333335, -2.0, 'pycbc']; batch shapes: [(16, 256), (16, 1024)]
# Costs are warm public-API ratios to the widest band at the same batch shape.
# Accuracy is independent and uses the profile gate.
# U=2; taps K are metadata on this GPU, so K=4 and K=8 share costs.
# COST n band U K snr fd pairs f beff relative_cost
COST 8192 256 2 8 5.50 0.001 4096 0.587370 204.420 3.460611
COST 8192 512 2 4 5.50 0.001 4096 0.805619 341.105 2.528370
COST 8192 512 2 8 5.50 0.001 4096 0.805619 341.105 2.528370
COST 8192 1024 2 4 5.50 0.001 4096 0.916676 435.206 1.049770
COST 8192 1024 2 8 5.50 0.001 4096 0.916676 435.206 1.049770
COST 8192 2048 2 4 5.50 0.001 4096 0.972231 488.665 0.715985
COST 8192 2048 2 8 5.50 0.001 4096 0.972231 488.665 0.715985
COST 8192 4096 2 4 5.50 0.001 4096 1.000000 516.862 1.000000
COST 8192 4096 2 8 5.50 0.001 4096 1.000000 516.862 1.000000
COST 8192 256 2 4 5.50 0.001 16384 0.697808 206.055 4.131280
COST 8192 256 2 8 5.50 0.001 16384 0.697808 206.055 4.131280
COST 8192 512 2 4 5.50 0.001 16384 0.883410 308.885 1.464403
COST 8192 512 2 8 5.50 0.001 16384 0.883410 308.885 1.464403
COST 8192 1024 2 4 5.50 0.001 16384 0.958411 361.631 0.497510
COST 8192 1024 2 8 5.50 0.001 16384 0.958411 361.631 0.497510
COST 8192 2048 2 4 5.50 0.001 16384 0.988187 384.289 0.537479
COST 8192 2048 2 8 5.50 0.001 16384 0.988187 384.289 0.537479
COST 8192 4096 2 4 5.50 0.001 16384 1.000000 393.519 1.000000
COST 8192 4096 2 8 5.50 0.001 16384 1.000000 393.519 1.000000
COST 8192 256 2 4 5.50 0.001 4096 0.697808 206.055 3.325981
COST 8192 256 2 8 5.50 0.001 4096 0.697808 206.055 3.325981
COST 8192 512 2 4 5.50 0.001 4096 0.883410 308.885 1.338698
COST 8192 512 2 8 5.50 0.001 4096 0.883410 308.885 1.338698
COST 8192 1024 2 4 5.50 0.001 4096 0.958411 361.631 0.599479
COST 8192 1024 2 8 5.50 0.001 4096 0.958411 361.631 0.599479
COST 8192 2048 2 4 5.50 0.001 4096 0.988187 384.289 0.622016
COST 8192 2048 2 8 5.50 0.001 4096 0.988187 384.289 0.622016
COST 8192 4096 2 4 5.50 0.001 4096 1.000000 393.519 1.000000
COST 8192 4096 2 8 5.50 0.001 4096 1.000000 393.519 1.000000
COST 8192 256 2 4 5.50 0.01 16384 0.587370 204.420 4.245376
COST 8192 256 2 8 5.50 0.01 16384 0.587370 204.420 4.245376
COST 8192 512 2 4 5.50 0.01 16384 0.805619 341.105 1.467543
COST 8192 512 2 8 5.50 0.01 16384 0.805619 341.105 1.467543
COST 8192 1024 2 4 5.50 0.01 16384 0.916676 435.206 0.571426
COST 8192 1024 2 8 5.50 0.01 16384 0.916676 435.206 0.571426
COST 8192 2048 2 4 5.50 0.01 16384 0.972231 488.665 0.537411
COST 8192 2048 2 8 5.50 0.01 16384 0.972231 488.665 0.537411
COST 8192 4096 2 4 5.50 0.01 16384 1.000000 516.862 1.000000
COST 8192 4096 2 8 5.50 0.01 16384 1.000000 516.862 1.000000
COST 8192 256 2 4 5.50 0.01 4096 0.587370 204.420 3.453753
COST 8192 256 2 8 5.50 0.01 4096 0.587370 204.420 3.453753
COST 8192 512 2 4 5.50 0.01 4096 0.805619 341.105 1.261688
COST 8192 512 2 8 5.50 0.01 4096 0.805619 341.105 1.261688
COST 8192 1024 2 4 5.50 0.01 4096 0.916676 435.206 0.620785
COST 8192 1024 2 8 5.50 0.01 4096 0.916676 435.206 0.620785
COST 8192 2048 2 4 5.50 0.01 4096 0.972231 488.665 0.617148
COST 8192 2048 2 8 5.50 0.01 4096 0.972231 488.665 0.617148
COST 8192 4096 2 4 5.50 0.01 4096 1.000000 516.862 1.000000
COST 8192 4096 2 8 5.50 0.01 4096 1.000000 516.862 1.000000
COST 8192 256 2 4 5.50 0.01 16384 0.697808 206.055 2.907791
COST 8192 256 2 8 5.50 0.01 16384 0.697808 206.055 2.907791
COST 8192 512 2 4 5.50 0.01 16384 0.883410 308.885 0.574383
COST 8192 512 2 8 5.50 0.01 16384 0.883410 308.885 0.574383
COST 8192 1024 2 4 5.50 0.01 16384 0.958411 361.631 0.308949
COST 8192 1024 2 8 5.50 0.01 16384 0.958411 361.631 0.308949
COST 8192 2048 2 4 5.50 0.01 16384 0.988187 384.289 0.512333
COST 8192 2048 2 8 5.50 0.01 16384 0.988187 384.289 0.512333
COST 8192 4096 2 4 5.50 0.01 16384 1.000000 393.519 1.000000
COST 8192 4096 2 8 5.50 0.01 16384 1.000000 393.519 1.000000
COST 8192 256 2 4 5.50 0.01 4096 0.697808 206.055 2.126239
COST 8192 256 2 8 5.50 0.01 4096 0.697808 206.055 2.126239
COST 8192 512 2 4 5.50 0.01 4096 0.883410 308.885 0.629958
COST 8192 512 2 8 5.50 0.01 4096 0.883410 308.885 0.629958
COST 8192 1024 2 4 5.50 0.01 4096 0.958411 361.631 0.435799
COST 8192 1024 2 8 5.50 0.01 4096 0.958411 361.631 0.435799
COST 8192 2048 2 4 5.50 0.01 4096 0.988187 384.289 0.580199
COST 8192 2048 2 8 5.50 0.01 4096 0.988187 384.289 0.580199
COST 8192 4096 2 4 5.50 0.01 4096 1.000000 393.519 1.000000
COST 8192 4096 2 8 5.50 0.01 4096 1.000000 393.519 1.000000
COST 8192 256 2 4 6.00 0.0001 16384 0.587370 204.420 4.309984
COST 8192 256 2 8 6.00 0.0001 16384 0.587370 204.420 4.309984
COST 8192 512 2 4 6.00 0.0001 16384 0.805619 341.105 3.272796
COST 8192 512 2 8 6.00 0.0001 16384 0.805619 341.105 3.272796
COST 8192 1024 2 4 6.00 0.0001 16384 0.916676 435.206 1.016201
COST 8192 1024 2 8 6.00 0.0001 16384 0.916676 435.206 1.016201
COST 8192 2048 2 4 6.00 0.0001 16384 0.972231 488.665 0.609218
COST 8192 2048 2 8 6.00 0.0001 16384 0.972231 488.665 0.609218
COST 8192 4096 2 4 6.00 0.0001 16384 1.000000 516.862 1.000000
COST 8192 4096 2 8 6.00 0.0001 16384 1.000000 516.862 1.000000
COST 8192 256 2 4 6.00 0.0001 4096 0.587370 204.420 3.331056
COST 8192 256 2 8 6.00 0.0001 4096 0.587370 204.420 3.331056
COST 8192 512 2 4 6.00 0.0001 4096 0.805619 341.105 2.511566
COST 8192 512 2 8 6.00 0.0001 4096 0.805619 341.105 2.511566
COST 8192 1024 2 4 6.00 0.0001 4096 0.916676 435.206 0.866711
COST 8192 1024 2 8 6.00 0.0001 4096 0.916676 435.206 0.866711
COST 8192 2048 2 4 6.00 0.0001 4096 0.972231 488.665 0.610778
COST 8192 2048 2 8 6.00 0.0001 4096 0.972231 488.665 0.610778
COST 8192 4096 2 4 6.00 0.0001 4096 1.000000 516.862 1.000000
COST 8192 4096 2 8 6.00 0.0001 4096 1.000000 516.862 1.000000
COST 8192 256 2 4 6.00 0.0001 16384 0.697808 206.055 4.355591
COST 8192 256 2 8 6.00 0.0001 16384 0.697808 206.055 4.355591
COST 8192 512 2 4 6.00 0.0001 16384 0.883410 308.885 1.242942
COST 8192 512 2 8 6.00 0.0001 16384 0.883410 308.885 1.242942
COST 8192 1024 2 4 6.00 0.0001 16384 0.958411 361.631 0.348645
COST 8192 1024 2 8 6.00 0.0001 16384 0.958411 361.631 0.348645
COST 8192 2048 2 4 6.00 0.0001 16384 0.988187 384.289 0.508172
COST 8192 2048 2 8 6.00 0.0001 16384 0.988187 384.289 0.508172
COST 8192 4096 2 4 6.00 0.0001 16384 1.000000 393.519 1.000000
COST 8192 4096 2 8 6.00 0.0001 16384 1.000000 393.519 1.000000
COST 8192 256 2 4 6.00 0.0001 4096 0.697808 206.055 3.202856
COST 8192 256 2 8 6.00 0.0001 4096 0.697808 206.055 3.202856
COST 8192 512 2 4 6.00 0.0001 4096 0.883410 308.885 1.115898
COST 8192 512 2 8 6.00 0.0001 4096 0.883410 308.885 1.115898
COST 8192 1024 2 4 6.00 0.0001 4096 0.958411 361.631 0.474943
COST 8192 1024 2 8 6.00 0.0001 4096 0.958411 361.631 0.474943
COST 8192 2048 2 4 6.00 0.0001 4096 0.988187 384.289 0.546419
COST 8192 2048 2 8 6.00 0.0001 4096 0.988187 384.289 0.546419
COST 8192 4096 2 4 6.00 0.0001 4096 1.000000 393.519 1.000000
COST 8192 4096 2 8 6.00 0.0001 4096 1.000000 393.519 1.000000
COST 8192 256 2 4 6.00 0.001 16384 0.587370 204.420 4.667321
COST 8192 256 2 8 6.00 0.001 16384 0.587370 204.420 4.667321
COST 8192 512 2 4 6.00 0.001 16384 0.805619 341.105 2.094474
COST 8192 512 2 8 6.00 0.001 16384 0.805619 341.105 2.094474
COST 8192 1024 2 4 6.00 0.001 16384 0.916676 435.206 0.479420
COST 8192 1024 2 8 6.00 0.001 16384 0.916676 435.206 0.479420
COST 8192 2048 2 4 6.00 0.001 16384 0.972231 488.665 0.528108
COST 8192 2048 2 8 6.00 0.001 16384 0.972231 488.665 0.528108
COST 8192 4096 2 4 6.00 0.001 16384 1.000000 516.862 1.000000
COST 8192 4096 2 8 6.00 0.001 16384 1.000000 516.862 1.000000
COST 8192 256 2 4 6.00 0.001 4096 0.587370 204.420 3.309479
COST 8192 256 2 8 6.00 0.001 4096 0.587370 204.420 3.309479
COST 8192 512 2 4 6.00 0.001 4096 0.805619 341.105 1.546469
COST 8192 512 2 8 6.00 0.001 4096 0.805619 341.105 1.546469
COST 8192 1024 2 4 6.00 0.001 4096 0.916676 435.206 0.532621
COST 8192 1024 2 8 6.00 0.001 4096 0.916676 435.206 0.532621
COST 8192 2048 2 4 6.00 0.001 4096 0.972231 488.665 0.555435
COST 8192 2048 2 8 6.00 0.001 4096 0.972231 488.665 0.555435
COST 8192 4096 2 4 6.00 0.001 4096 1.000000 516.862 1.000000
COST 8192 4096 2 8 6.00 0.001 4096 1.000000 516.862 1.000000
COST 8192 256 2 4 6.00 0.001 16384 0.697808 206.055 3.015890
COST 8192 256 2 8 6.00 0.001 16384 0.697808 206.055 3.015890
COST 8192 512 2 4 6.00 0.001 16384 0.883410 308.885 0.491893
COST 8192 512 2 8 6.00 0.001 16384 0.883410 308.885 0.491893
COST 8192 1024 2 4 6.00 0.001 16384 0.958411 361.631 0.261234
COST 8192 1024 2 8 6.00 0.001 16384 0.958411 361.631 0.261234
COST 8192 2048 2 4 6.00 0.001 16384 0.988187 384.289 0.473872
COST 8192 2048 2 8 6.00 0.001 16384 0.988187 384.289 0.473872
COST 8192 4096 2 4 6.00 0.001 16384 1.000000 393.519 1.000000
COST 8192 4096 2 8 6.00 0.001 16384 1.000000 393.519 1.000000
COST 8192 256 2 4 6.00 0.001 4096 0.697808 206.055 2.476777
COST 8192 256 2 8 6.00 0.001 4096 0.697808 206.055 2.476777
COST 8192 512 2 4 6.00 0.001 4096 0.883410 308.885 0.558878
COST 8192 512 2 8 6.00 0.001 4096 0.883410 308.885 0.558878
COST 8192 1024 2 4 6.00 0.001 4096 0.958411 361.631 0.355139
COST 8192 1024 2 8 6.00 0.001 4096 0.958411 361.631 0.355139
COST 8192 2048 2 4 6.00 0.001 4096 0.988187 384.289 0.578879
COST 8192 2048 2 8 6.00 0.001 4096 0.988187 384.289 0.578879
COST 8192 4096 2 4 6.00 0.001 4096 1.000000 393.519 1.000000
COST 8192 4096 2 8 6.00 0.001 4096 1.000000 393.519 1.000000
COST 8192 256 2 4 6.00 0.01 16384 0.587370 204.420 3.250370
COST 8192 256 2 8 6.00 0.01 16384 0.587370 204.420 3.250370
COST 8192 512 2 4 6.00 0.01 16384 0.805619 341.105 0.561511
COST 8192 512 2 8 6.00 0.01 16384 0.805619 341.105 0.561511
COST 8192 1024 2 4 6.00 0.01 16384 0.916676 435.206 0.286493
COST 8192 1024 2 8 6.00 0.01 16384 0.916676 435.206 0.286493
COST 8192 2048 2 4 6.00 0.01 16384 0.972231 488.665 0.498258
COST 8192 2048 2 8 6.00 0.01 16384 0.972231 488.665 0.498258
COST 8192 4096 2 4 6.00 0.01 16384 1.000000 516.862 1.000000
COST 8192 4096 2 8 6.00 0.01 16384 1.000000 516.862 1.000000
COST 8192 256 2 4 6.00 0.01 4096 0.587370 204.420 2.377724
COST 8192 256 2 8 6.00 0.01 4096 0.587370 204.420 2.377724
COST 8192 512 2 4 6.00 0.01 4096 0.805619 341.105 0.586062
COST 8192 512 2 8 6.00 0.01 4096 0.805619 341.105 0.586062
COST 8192 1024 2 4 6.00 0.01 4096 0.916676 435.206 0.383469
COST 8192 1024 2 8 6.00 0.01 4096 0.916676 435.206 0.383469
COST 8192 2048 2 4 6.00 0.01 4096 0.972231 488.665 0.536571
COST 8192 2048 2 8 6.00 0.01 4096 0.972231 488.665 0.536571
COST 8192 4096 2 4 6.00 0.01 4096 1.000000 516.862 1.000000
COST 8192 4096 2 8 6.00 0.01 4096 1.000000 516.862 1.000000
COST 8192 256 2 4 6.00 0.01 16384 0.697808 206.055 1.242868
COST 8192 256 2 8 6.00 0.01 16384 0.697808 206.055 1.242868
COST 8192 512 2 4 6.00 0.01 16384 0.883410 308.885 0.227074
COST 8192 512 2 8 6.00 0.01 16384 0.883410 308.885 0.227074
COST 8192 1024 2 4 6.00 0.01 16384 0.958411 361.631 0.240487
COST 8192 1024 2 8 6.00 0.01 16384 0.958411 361.631 0.240487
COST 8192 2048 2 4 6.00 0.01 16384 0.988187 384.289 0.508392
COST 8192 2048 2 8 6.00 0.01 16384 0.988187 384.289 0.508392
COST 8192 4096 2 4 6.00 0.01 16384 1.000000 393.519 1.000000
COST 8192 4096 2 8 6.00 0.01 16384 1.000000 393.519 1.000000
COST 8192 256 2 4 6.00 0.01 4096 0.697808 206.055 0.999266
COST 8192 256 2 8 6.00 0.01 4096 0.697808 206.055 0.999266
COST 8192 512 2 4 6.00 0.01 4096 0.883410 308.885 0.334905
COST 8192 512 2 8 6.00 0.01 4096 0.883410 308.885 0.334905
COST 8192 1024 2 4 6.00 0.01 4096 0.958411 361.631 0.393501
COST 8192 1024 2 8 6.00 0.01 4096 0.958411 361.631 0.393501
COST 8192 2048 2 4 6.00 0.01 4096 0.988187 384.289 0.572846
COST 8192 2048 2 8 6.00 0.01 4096 0.988187 384.289 0.572846
COST 8192 4096 2 4 6.00 0.01 4096 1.000000 393.519 1.000000
COST 8192 4096 2 8 6.00 0.01 4096 1.000000 393.519 1.000000
COST 8192 256 2 4 6.50 0.0001 16384 0.587370 204.420 4.390545
COST 8192 256 2 8 6.50 0.0001 16384 0.587370 204.420 4.390545
COST 8192 512 2 4 6.50 0.0001 16384 0.805619 341.105 1.739808
COST 8192 512 2 8 6.50 0.0001 16384 0.805619 341.105 1.739808
COST 8192 1024 2 4 6.50 0.0001 16384 0.916676 435.206 0.412165
COST 8192 1024 2 8 6.50 0.0001 16384 0.916676 435.206 0.412165
COST 8192 2048 2 4 6.50 0.0001 16384 0.972231 488.665 0.514306
COST 8192 2048 2 8 6.50 0.0001 16384 0.972231 488.665 0.514306
COST 8192 4096 2 4 6.50 0.0001 16384 1.000000 516.862 1.000000
COST 8192 4096 2 8 6.50 0.0001 16384 1.000000 516.862 1.000000
COST 8192 256 2 4 6.50 0.0001 4096 0.587370 204.420 3.256069
COST 8192 256 2 8 6.50 0.0001 4096 0.587370 204.420 3.256069
COST 8192 512 2 4 6.50 0.0001 4096 0.805619 341.105 1.382031
COST 8192 512 2 8 6.50 0.0001 4096 0.805619 341.105 1.382031
COST 8192 1024 2 4 6.50 0.0001 4096 0.916676 435.206 0.527668
COST 8192 1024 2 8 6.50 0.0001 4096 0.916676 435.206 0.527668
COST 8192 2048 2 4 6.50 0.0001 4096 0.972231 488.665 0.545098
COST 8192 2048 2 8 6.50 0.0001 4096 0.972231 488.665 0.545098
COST 8192 4096 2 4 6.50 0.0001 4096 1.000000 516.862 1.000000
COST 8192 4096 2 8 6.50 0.0001 4096 1.000000 516.862 1.000000
COST 8192 256 2 4 6.50 0.0001 16384 0.697808 206.055 3.373829
COST 8192 256 2 8 6.50 0.0001 16384 0.697808 206.055 3.373829
COST 8192 512 2 4 6.50 0.0001 16384 0.883410 308.885 0.442938
COST 8192 512 2 8 6.50 0.0001 16384 0.883410 308.885 0.442938
COST 8192 1024 2 4 6.50 0.0001 16384 0.958411 361.631 0.249377
COST 8192 1024 2 8 6.50 0.0001 16384 0.958411 361.631 0.249377
COST 8192 2048 2 4 6.50 0.0001 16384 0.988187 384.289 0.491263
COST 8192 2048 2 8 6.50 0.0001 16384 0.988187 384.289 0.491263
COST 8192 4096 2 4 6.50 0.0001 16384 1.000000 393.519 1.000000
COST 8192 4096 2 8 6.50 0.0001 16384 1.000000 393.519 1.000000
COST 8192 256 2 4 6.50 0.0001 4096 0.697808 206.055 2.736894
COST 8192 256 2 8 6.50 0.0001 4096 0.697808 206.055 2.736894
COST 8192 512 2 4 6.50 0.0001 4096 0.883410 308.885 0.553850
COST 8192 512 2 8 6.50 0.0001 4096 0.883410 308.885 0.553850
COST 8192 1024 2 4 6.50 0.0001 4096 0.958411 361.631 0.388798
COST 8192 1024 2 8 6.50 0.0001 4096 0.958411 361.631 0.388798
COST 8192 2048 2 4 6.50 0.0001 4096 0.988187 384.289 0.543896
COST 8192 2048 2 8 6.50 0.0001 4096 0.988187 384.289 0.543896
COST 8192 4096 2 4 6.50 0.0001 4096 1.000000 393.519 1.000000
COST 8192 4096 2 8 6.50 0.0001 4096 1.000000 393.519 1.000000
COST 8192 256 2 4 6.50 0.001 16384 0.587370 204.420 4.099489
COST 8192 256 2 8 6.50 0.001 16384 0.587370 204.420 4.099489
COST 8192 512 2 4 6.50 0.001 16384 0.805619 341.105 0.770158
COST 8192 512 2 8 6.50 0.001 16384 0.805619 341.105 0.770158
COST 8192 1024 2 4 6.50 0.001 16384 0.916676 435.206 0.283774
COST 8192 1024 2 8 6.50 0.001 16384 0.916676 435.206 0.283774
COST 8192 2048 2 4 6.50 0.001 16384 0.972231 488.665 0.499445
COST 8192 2048 2 8 6.50 0.001 16384 0.972231 488.665 0.499445
COST 8192 4096 2 4 6.50 0.001 16384 1.000000 516.862 1.000000
COST 8192 4096 2 8 6.50 0.001 16384 1.000000 516.862 1.000000
COST 8192 256 2 4 6.50 0.001 4096 0.587370 204.420 3.147808
COST 8192 256 2 8 6.50 0.001 4096 0.587370 204.420 3.147808
COST 8192 512 2 4 6.50 0.001 4096 0.805619 341.105 0.808698
COST 8192 512 2 8 6.50 0.001 4096 0.805619 341.105 0.808698
COST 8192 1024 2 4 6.50 0.001 4096 0.916676 435.206 0.379857
COST 8192 1024 2 8 6.50 0.001 4096 0.916676 435.206 0.379857
COST 8192 2048 2 4 6.50 0.001 4096 0.972231 488.665 0.569535
COST 8192 2048 2 8 6.50 0.001 4096 0.972231 488.665 0.569535
COST 8192 4096 2 4 6.50 0.001 4096 1.000000 516.862 1.000000
COST 8192 4096 2 8 6.50 0.001 4096 1.000000 516.862 1.000000
COST 8192 256 2 4 6.50 0.001 16384 0.697808 206.055 1.630787
COST 8192 256 2 8 6.50 0.001 16384 0.697808 206.055 1.630787
COST 8192 512 2 4 6.50 0.001 16384 0.883410 308.885 0.245206
COST 8192 512 2 8 6.50 0.001 16384 0.883410 308.885 0.245206
COST 8192 1024 2 4 6.50 0.001 16384 0.958411 361.631 0.234474
COST 8192 1024 2 8 6.50 0.001 16384 0.958411 361.631 0.234474
COST 8192 2048 2 4 6.50 0.001 16384 0.988187 384.289 0.488230
COST 8192 2048 2 8 6.50 0.001 16384 0.988187 384.289 0.488230
COST 8192 4096 2 4 6.50 0.001 16384 1.000000 393.519 1.000000
COST 8192 4096 2 8 6.50 0.001 16384 1.000000 393.519 1.000000
COST 8192 256 2 4 6.50 0.001 4096 0.697808 206.055 1.367019
COST 8192 256 2 8 6.50 0.001 4096 0.697808 206.055 1.367019
COST 8192 512 2 4 6.50 0.001 4096 0.883410 308.885 0.327419
COST 8192 512 2 8 6.50 0.001 4096 0.883410 308.885 0.327419
COST 8192 1024 2 4 6.50 0.001 4096 0.958411 361.631 0.365216
COST 8192 1024 2 8 6.50 0.001 4096 0.958411 361.631 0.365216
COST 8192 2048 2 4 6.50 0.001 4096 0.988187 384.289 0.552194
COST 8192 2048 2 8 6.50 0.001 4096 0.988187 384.289 0.552194
COST 8192 4096 2 4 6.50 0.001 4096 1.000000 393.519 1.000000
COST 8192 4096 2 8 6.50 0.001 4096 1.000000 393.519 1.000000
COST 8192 256 2 4 6.50 0.01 16384 0.587370 204.420 1.732296
COST 8192 256 2 8 6.50 0.01 16384 0.587370 204.420 1.732296
COST 8192 512 2 4 6.50 0.01 16384 0.805619 341.105 0.254344
COST 8192 512 2 8 6.50 0.01 16384 0.805619 341.105 0.254344
COST 8192 1024 2 4 6.50 0.01 16384 0.916676 435.206 0.243176
COST 8192 1024 2 8 6.50 0.01 16384 0.916676 435.206 0.243176
COST 8192 2048 2 4 6.50 0.01 16384 0.972231 488.665 0.487621
COST 8192 2048 2 8 6.50 0.01 16384 0.972231 488.665 0.487621
COST 8192 4096 2 4 6.50 0.01 16384 1.000000 516.862 1.000000
COST 8192 4096 2 8 6.50 0.01 16384 1.000000 516.862 1.000000
COST 8192 256 2 4 6.50 0.01 4096 0.587370 204.420 1.418130
COST 8192 256 2 8 6.50 0.01 4096 0.587370 204.420 1.418130
COST 8192 512 2 4 6.50 0.01 4096 0.805619 341.105 0.409821
COST 8192 512 2 8 6.50 0.01 4096 0.805619 341.105 0.409821
COST 8192 1024 2 4 6.50 0.01 4096 0.916676 435.206 0.379962
COST 8192 1024 2 8 6.50 0.01 4096 0.916676 435.206 0.379962
COST 8192 2048 2 4 6.50 0.01 4096 0.972231 488.665 0.554121
COST 8192 2048 2 8 6.50 0.01 4096 0.972231 488.665 0.554121
COST 8192 4096 2 4 6.50 0.01 4096 1.000000 516.862 1.000000
COST 8192 4096 2 8 6.50 0.01 4096 1.000000 516.862 1.000000
COST 8192 256 2 4 6.50 0.01 16384 0.697808 206.055 0.498069
COST 8192 256 2 8 6.50 0.01 16384 0.697808 206.055 0.498069
COST 8192 512 2 4 6.50 0.01 16384 0.883410 308.885 0.193266
COST 8192 512 2 8 6.50 0.01 16384 0.883410 308.885 0.193266
COST 8192 1024 2 4 6.50 0.01 16384 0.958411 361.631 0.241132
COST 8192 1024 2 8 6.50 0.01 16384 0.958411 361.631 0.241132
COST 8192 2048 2 4 6.50 0.01 16384 0.988187 384.289 0.505117
COST 8192 2048 2 8 6.50 0.01 16384 0.988187 384.289 0.505117
COST 8192 4096 2 4 6.50 0.01 16384 1.000000 393.519 1.000000
COST 8192 4096 2 8 6.50 0.01 16384 1.000000 393.519 1.000000
COST 8192 256 2 4 6.50 0.01 4096 0.697808 206.055 0.577265
COST 8192 256 2 8 6.50 0.01 4096 0.697808 206.055 0.577265
COST 8192 512 2 4 6.50 0.01 4096 0.883410 308.885 0.299194
COST 8192 512 2 8 6.50 0.01 4096 0.883410 308.885 0.299194
COST 8192 1024 2 4 6.50 0.01 4096 0.958411 361.631 0.350988
COST 8192 1024 2 8 6.50 0.01 4096 0.958411 361.631 0.350988
COST 8192 2048 2 4 6.50 0.01 4096 0.988187 384.289 0.542430
COST 8192 2048 2 8 6.50 0.01 4096 0.988187 384.289 0.542430
COST 8192 4096 2 4 6.50 0.01 4096 1.000000 393.519 1.000000
COST 8192 4096 2 8 6.50 0.01 4096 1.000000 393.519 1.000000
